t, ekin, erot, evib_1, evib_2, evib_3, evib_4
6.516516516516517e-06, 1.2347137562299599e-19, 1.2351224522460899e-19, 5.683266428328591e-20, 1.363390805263953e-19, 1.6782571434194276e-19, 2.0902324709616152e-19
6.526526526526527e-06, 1.234709249860548e-19, 1.2351150316650193e-19, 5.683167800589635e-20, 1.3633730281644418e-19, 1.67825810019634e-19, 2.0902710810085924e-19
6.5365365365365365e-06, 1.2347047717408728e-19, 1.2351076640045547e-19, 5.683069806578654e-20, 1.3633553227228312e-19, 1.6782590134797534e-19, 2.0903095183480276e-19
6.546546546546546e-06, 1.2347003216648085e-19, 1.2351003488165888e-19, 5.682972442181386e-20, 1.3633376887305382e-19, 1.678259883712628e-19, 2.090347783811203e-19
6.556556556556557e-06, 1.234695899427987e-19, 1.2350930856574109e-19, 5.682875703308975e-20, 1.363320125978601e-19, 1.6782607113341197e-19, 2.0903858782248894e-19
6.566566566566567e-06, 1.2346915048277812e-19, 1.2350858740876586e-19, 5.682779585897843e-20, 1.3633026342576946e-19, 1.6782614967796126e-19, 2.0904238024113752e-19
6.576576576576577e-06, 1.2346871376632832e-19, 1.2350787136722708e-19, 5.682684085909564e-20, 1.3632852133581472e-19, 1.678262240480752e-19, 2.090461557188495e-19
6.586586586586586e-06, 1.2346827977353014e-19, 1.2350716039804406e-19, 5.682589199330732e-20, 1.3632678630699562e-19, 1.678262942865476e-19, 2.0904991433696588e-19
6.596596596596597e-06, 1.2346784848463223e-19, 1.235064544585569e-19, 5.682494922172832e-20, 1.3632505831828035e-19, 1.6782636043580474e-19, 2.0905365617638802e-19
6.606606606606607e-06, 1.2346741988005147e-19, 1.2350575350652194e-19, 5.682401250472117e-20, 1.3632333734860711e-19, 1.6782642253790845e-19, 2.090573813175805e-19
6.616616616616617e-06, 1.2346699394036978e-19, 1.2350505750010718e-19, 5.682308180289473e-20, 1.363216233768856e-19, 1.678264806345593e-19, 2.0906108984057383e-19
6.6266266266266265e-06, 1.2346657064633414e-19, 1.235043663978879e-19, 5.682215707710293e-20, 1.363199163819985e-19, 1.678265347670997e-19, 2.0906478182496736e-19
6.636636636636637e-06, 1.2346614997885304e-19, 1.2350368015884213e-19, 5.682123828844356e-20, 1.3631821634280305e-19, 1.678265849765168e-19, 2.090684573499319e-19
6.646646646646647e-06, 1.2346573191899665e-19, 1.2350299874234638e-19, 5.682032539825693e-20, 1.3631652323813227e-19, 1.6782663130344572e-19, 2.0907211649421258e-19
6.656656656656657e-06, 1.2346531644799405e-19, 1.2350232210817126e-19, 5.681941836812459e-20, 1.3631483704679666e-19, 1.678266737881724e-19, 2.0907575933613148e-19
6.666666666666667e-06, 1.2346490354723275e-19, 1.2350165021647724e-19, 5.681851715986811e-20, 1.363131577475854e-19, 1.6782671247063668e-19, 2.0907938595359034e-19
6.6766766766766765e-06, 1.2346449319825603e-19, 1.2350098302781045e-19, 5.681762173554779e-20, 1.3631148531926788e-19, 1.6782674739043515e-19, 2.0908299642407325e-19
6.686686686686687e-06, 1.234640853827623e-19, 1.2350032050309846e-19, 5.68167320574614e-20, 1.3630981974059492e-19, 1.6782677858682415e-19, 2.0908659082464933e-19
6.696696696696697e-06, 1.2346368008260326e-19, 1.2349966260364624e-19, 5.681584808814294e-20, 1.3630816099030022e-19, 1.678268060987226e-19, 2.0909016923197526e-19
6.706706706706707e-06, 1.2346327727978266e-19, 1.2349900929113201e-19, 5.681496979036131e-20, 1.3630650904710166e-19, 1.6782682996471493e-19, 2.0909373172229804e-19
6.716716716716717e-06, 1.2346287695645418e-19, 1.234983605276033e-19, 5.681409712711918e-20, 1.363048638897026e-19, 1.678268502230539e-19, 2.0909727837145743e-19
6.726726726726727e-06, 1.23462479094921e-19, 1.2349771627547282e-19, 5.68132300616516e-20, 1.363032254967932e-19, 1.6782686691166333e-19, 2.0910080925488862e-19
6.736736736736737e-06, 1.2346208367763356e-19, 1.2349707649751473e-19, 5.681236855742488e-20, 1.3630159384705157e-19, 1.6782688006814106e-19, 2.0910432444762473e-19
6.746746746746747e-06, 1.2346169068718856e-19, 1.2349644115686063e-19, 5.681151257813523e-20, 1.362999689191452e-19, 1.6782688972976156e-19, 2.0910782402429938e-19
6.756756756756757e-06, 1.2346130010632738e-19, 1.2349581021699572e-19, 5.68106620877076e-20, 1.3629835069173199e-19, 1.6782689593347874e-19, 2.0911130805914916e-19
6.7667667667667665e-06, 1.234609119179346e-19, 1.2349518364175505e-19, 5.680981705029442e-20, 1.3629673914346162e-19, 1.678268987159287e-19, 2.0911477662601615e-19
6.776776776776777e-06, 1.23460526105037e-19, 1.2349456139531972e-19, 5.680897743027435e-20, 1.3629513425297668e-19, 1.6782689811343232e-19, 2.091182297983504e-19
6.786786786786787e-06, 1.2346014265080197e-19, 1.2349394344221327e-19, 5.680814319225106e-20, 1.3629353599891379e-19, 1.6782689416199803e-19, 2.0912166764921238e-19
6.796796796796797e-06, 1.2345976153853619e-19, 1.2349332974729783e-19, 5.680731430105196e-20, 1.3629194435990488e-19, 1.678268868973244e-19, 2.0912509025127536e-19
6.806806806806807e-06, 1.2345938275168396e-19, 1.2349272027577072e-19, 5.680649072172707e-20, 1.362903593145782e-19, 1.6782687635480272e-19, 2.091284976768279e-19
6.816816816816817e-06, 1.234590062738267e-19, 1.2349211499316068e-19, 5.680567241954771e-20, 1.362887808415595e-19, 1.6782686256951975e-19, 2.091318899977762e-19
6.826826826826827e-06, 1.2345863208868114e-19, 1.2349151386532443e-19, 5.680485936000531e-20, 1.3628720891947316e-19, 1.6782684557626006e-19, 2.0913526728564656e-19
6.836836836836837e-06, 1.2345826018009762e-19, 1.2349091685844314e-19, 5.680405150881019e-20, 1.3628564352694322e-19, 1.6782682540950882e-19, 2.0913862961158761e-19
6.846846846846847e-06, 1.2345789053205973e-19, 1.2349032393901896e-19, 5.680324883189037e-20, 1.3628408464259448e-19, 1.6782680210345416e-19, 2.0914197704637277e-19
6.856856856856857e-06, 1.2345752312868265e-19, 1.2348973507387162e-19, 5.680245129539035e-20, 1.3628253224505357e-19, 1.6782677569198974e-19, 2.0914530966040252e-19
6.866866866866867e-06, 1.2345715795421174e-19, 1.2348915023013508e-19, 5.680165886566989e-20, 1.3628098631294993e-19, 1.6782674620871723e-19, 2.091486275237067e-19
6.876876876876877e-06, 1.2345679499302106e-19, 1.2348856937525413e-19, 5.680087150930281e-20, 1.3627944682491688e-19, 1.6782671368694873e-19, 2.091519307059469e-19
6.886886886886887e-06, 1.2345643422961336e-19, 1.2348799247698107e-19, 5.680008919307584e-20, 1.3627791375959259e-19, 1.678266781597093e-19, 2.0915521927641854e-19
6.896896896896897e-06, 1.2345607564861698e-19, 1.2348741950337254e-19, 5.679931188398738e-20, 1.3627638709562111e-19, 1.6782663965973925e-19, 2.0915849330405335e-19
6.906906906906907e-06, 1.2345571923478655e-19, 1.2348685042278621e-19, 5.679853954924632e-20, 1.3627486681165333e-19, 1.6782659821949667e-19, 2.0916175285742144e-19
6.916916916916917e-06, 1.234553649730009e-19, 1.2348628520387761e-19, 5.679777215627085e-20, 1.362733528863479e-19, 1.6782655387115967e-19, 2.0916499800473362e-19
6.926926926926927e-06, 1.234550128482616e-19, 1.23485723815597e-19, 5.679700967268733e-20, 1.3627184529837218e-19, 1.6782650664662886e-19, 2.0916822881384357e-19
6.936936936936937e-06, 1.2345466284569248e-19, 1.234851662271862e-19, 5.679625206632902e-20, 1.3627034402640324e-19, 1.6782645657752958e-19, 2.0917144535225002e-19
6.9469469469469474e-06, 1.2345431495053804e-19, 1.2348461240817558e-19, 5.6795499305235e-20, 1.362688490491287e-19, 1.678264036952143e-19, 2.0917464768709893e-19
6.956956956956957e-06, 1.2345396914816263e-19, 1.2348406232838095e-19, 5.679475135764894e-20, 1.3626736034524763e-19, 1.678263480307648e-19, 2.0917783588518569e-19
6.966966966966967e-06, 1.2345362542404884e-19, 1.2348351595790054e-19, 5.679400819201797e-20, 1.3626587789347148e-19, 1.6782628961499455e-19, 2.0918101001295718e-19
6.976976976976977e-06, 1.2345328376379704e-19, 1.2348297326711212e-19, 5.679326977699151e-20, 1.3626440167252489e-19, 1.678262284784509e-19, 2.09184170136514e-19
6.9869869869869876e-06, 1.2345294415312405e-19, 1.2348243422666993e-19, 5.679253608142009e-20, 1.3626293166114657e-19, 1.6782616465141734e-19, 2.0918731632161243e-19
6.996996996996997e-06, 1.2345260657786183e-19, 1.2348189880750186e-19, 5.679180707435422e-20, 1.3626146783809019e-19, 1.6782609816391566e-19, 2.0919044863366673e-19
7.007007007007007e-06, 1.2345227102395636e-19, 1.2348136698080652e-19, 5.679108272504327e-20, 1.3626001018212512e-19, 1.6782602904570821e-19, 2.0919356713775103e-19
7.017017017017017e-06, 1.2345193747746696e-19, 1.2348083871805044e-19, 5.679036300293426e-20, 1.362585586720373e-19, 1.6782595732630004e-19, 2.091966718986015e-19
7.027027027027027e-06, 1.23451605924565e-19, 1.234803139909652e-19, 5.678964787767076e-20, 1.3625711328663006e-19, 1.6782588303494106e-19, 2.0919976298061834e-19
7.0370370370370375e-06, 1.2345127635153326e-19, 1.2347979277154474e-19, 5.678893731909177e-20, 1.3625567400472482e-19, 1.678258062006281e-19, 2.0920284044786785e-19
7.047047047047047e-06, 1.2345094874476385e-19, 1.234792750320425e-19, 5.678823129723056e-20, 1.3625424080516196e-19, 1.6782572685210722e-19, 2.0920590436408442e-19
7.057057057057057e-06, 1.234506230907585e-19, 1.234787607449688e-19, 5.678752978231355e-20, 1.3625281366680154e-19, 1.6782564501787555e-19, 2.0920895479267258e-19
7.067067067067067e-06, 1.2345029937612655e-19, 1.234782498830881e-19, 5.678683274475919e-20, 1.3625139256852405e-19, 1.6782556072618357e-19, 2.0921199179670897e-19
7.077077077077078e-06, 1.2344997758758486e-19, 1.2347774241941632e-19, 5.678614015517684e-20, 1.3624997748923115e-19, 1.6782547400503707e-19, 2.0921501543894426e-19
7.087087087087087e-06, 1.2344965771195583e-19, 1.2347723832721834e-19, 5.678545198436566e-20, 1.3624856840784634e-19, 1.6782538488219927e-19, 2.0921802578180516e-19
7.097097097097097e-06, 1.234493397361669e-19, 1.2347673758000522e-19, 5.67847682033135e-20, 1.362471653033158e-19, 1.6782529338519273e-19, 2.0922102288739638e-19
7.107107107107107e-06, 1.2344902364725e-19, 1.234762401515318e-19, 5.67840887831958e-20, 1.3624576815460895e-19, 1.6782519954130145e-19, 2.092240068175025e-19
7.117117117117117e-06, 1.2344870943233986e-19, 1.2347574601579406e-19, 5.67834136953745e-20, 1.3624437694071923e-19, 1.678251033775728e-19, 2.0922697763359e-19
7.1271271271271275e-06, 1.2344839707867354e-19, 1.2347525514702667e-19, 5.678274291139688e-20, 1.3624299164066475e-19, 1.678250049208196e-19, 2.0922993539680901e-19
7.137137137137137e-06, 1.234480865735893e-19, 1.2347476751970046e-19, 5.678207640299455e-20, 1.3624161223348894e-19, 1.6782490419762193e-19, 2.0923288016799532e-19
7.147147147147147e-06, 1.2344777790452572e-19, 1.2347428310852e-19, 5.678141414208234e-20, 1.3624023869826121e-19, 1.6782480123432915e-19, 2.0923581200767218e-19
7.157157157157157e-06, 1.2344747105902041e-19, 1.2347380188842119e-19, 5.67807561007572e-20, 1.362388710140776e-19, 1.678246960570618e-19, 2.0923873097605225e-19
7.167167167167168e-06, 1.2344716602471033e-19, 1.2347332383456882e-19, 5.678010225129712e-20, 1.362375091600614e-19, 1.6782458869171354e-19, 2.0924163713303934e-19
7.1771771771771775e-06, 1.2344686278932926e-19, 1.2347284892235423e-19, 5.677945256616005e-20, 1.3623615311536376e-19, 1.6782447916395294e-19, 2.0924453053823035e-19
7.187187187187187e-06, 1.234465613407078e-19, 1.2347237712739297e-19, 5.677880701798288e-20, 1.3623480285916433e-19, 1.6782436749922548e-19, 2.09247411250917e-19
7.197197197197197e-06, 1.2344626166677288e-19, 1.2347190842552242e-19, 5.677816557958035e-20, 1.3623345837067182e-19, 1.678242537227553e-19, 2.0925027933008772e-19
7.207207207207208e-06, 1.2344596375554582e-19, 1.2347144279279966e-19, 5.677752822394394e-20, 1.3623211962912463e-19, 1.6782413785954713e-19, 2.0925313483442936e-19
7.2172172172172176e-06, 1.2344566759514217e-19, 1.23470980205499e-19, 5.677689492424091e-20, 1.362307866137914e-19, 1.67824019934388e-19, 2.0925597782232906e-19
7.227227227227227e-06, 1.2344537317377085e-19, 1.2347052064010988e-19, 5.677626565381315e-20, 1.3622945930397155e-19, 1.6782389997184915e-19, 2.0925880835187597e-19
7.237237237237237e-06, 1.2344508047973302e-19, 1.234700640733346e-19, 5.677564038617623e-20, 1.362281376789959e-19, 1.6782377799628776e-19, 2.09261626480863e-19
7.247247247247247e-06, 1.2344478950142154e-19, 1.2346961048208615e-19, 5.677501909501828e-20, 1.3622682171822715e-19, 1.6782365403184877e-19, 2.0926443226678864e-19
7.257257257257258e-06, 1.2344450022731994e-19, 1.2346915984348605e-19, 5.677440175419898e-20, 1.3622551140106047e-19, 1.6782352810246659e-19, 2.0926722576685859e-19
7.2672672672672675e-06, 1.2344421264600144e-19, 1.234687121348622e-19, 5.677378833774854e-20, 1.3622420670692396e-19, 1.6782340023186686e-19, 2.0927000703798755e-19
7.277277277277277e-06, 1.2344392674612866e-19, 1.2346826733374677e-19, 5.67731788198667e-20, 1.3622290761527925e-19, 1.6782327044356826e-19, 2.092727761368009e-19
7.287287287287287e-06, 1.2344364251645248e-19, 1.2346782541787408e-19, 5.677257317492161e-20, 1.3622161410562197e-19, 1.6782313876088406e-19, 2.0927553311963638e-19
7.297297297297298e-06, 1.2344335994581092e-19, 1.2346738636517857e-19, 5.677197137744893e-20, 1.362203261574822e-19, 1.67823005206924e-19, 2.0927827804254585e-19
7.307307307307308e-06, 1.2344307902312935e-19, 1.2346695015379275e-19, 5.677137340215072e-20, 1.36219043750425e-19, 1.6782286980459584e-19, 2.0928101096129686e-19
7.3173173173173174e-06, 1.2344279973741854e-19, 1.2346651676204512e-19, 5.67707792238945e-20, 1.3621776686405094e-19, 1.6782273257660712e-19, 2.0928373193137442e-19
7.327327327327327e-06, 1.2344252207777435e-19, 1.2346608616845825e-19, 5.67701888177122e-20, 1.362164954779965e-19, 1.6782259354546673e-19, 2.0928644100798251e-19
7.337337337337338e-06, 1.234422460333775e-19, 1.2346565835174676e-19, 5.676960215879919e-20, 1.3621522957193448e-19, 1.6782245273348666e-19, 2.0928913824604588e-19
7.347347347347348e-06, 1.2344197159349223e-19, 1.2346523329081537e-19, 5.676901922251327e-20, 1.3621396912557462e-19, 1.6782231016278353e-19, 2.0929182370021154e-19
7.3573573573573575e-06, 1.2344169874746527e-19, 1.2346481096475695e-19, 5.676843998437367e-20, 1.3621271411866387e-19, 1.6782216585528026e-19, 2.0929449742485044e-19
7.367367367367367e-06, 1.2344142748472614e-19, 1.2346439135285066e-19, 5.676786442006011e-20, 1.3621146453098692e-19, 1.6782201983270768e-19, 2.0929715947405907e-19
7.377377377377377e-06, 1.234411577947851e-19, 1.2346397443455997e-19, 5.676729250541176e-20, 1.3621022034236662e-19, 1.6782187211660604e-19, 2.0929980990166107e-19
7.387387387387388e-06, 1.234408896672336e-19, 1.2346356018953087e-19, 5.676672421642629e-20, 1.3620898153266436e-19, 1.678217227283267e-19, 2.0930244876120872e-19
7.397397397397398e-06, 1.2344062309174295e-19, 1.2346314859759e-19, 5.67661595292589e-20, 1.3620774808178048e-19, 1.6782157168903357e-19, 2.093050761059846e-19
7.4074074074074075e-06, 1.234403580580637e-19, 1.2346273963874278e-19, 5.676559842022138e-20, 1.3620651996965473e-19, 1.6782141901970474e-19, 2.0930769198900318e-19
7.417417417417417e-06, 1.23440094556025e-19, 1.234623332931717e-19, 5.67650408657811e-20, 1.362052971762666e-19, 1.6782126474113399e-19, 2.0931029646301224e-19
7.427427427427428e-06, 1.2343983257553359e-19, 1.234619295412344e-19, 5.676448684256005e-20, 1.3620407968163575e-19, 1.678211088739323e-19, 2.093128895804945e-19
7.437437437437438e-06, 1.2343957210657373e-19, 1.23461528363462e-19, 5.676393632733395e-20, 1.3620286746582233e-19, 1.6782095143852936e-19, 2.0931547139366914e-19
7.447447447447448e-06, 1.234393131392061e-19, 1.2346112974055729e-19, 5.676338929703125e-20, 1.362016605089274e-19, 1.6782079245517508e-19, 2.0931804195449329e-19
7.457457457457457e-06, 1.2343905566356743e-19, 1.2346073365339306e-19, 5.676284572873217e-20, 1.362004587910933e-19, 1.6782063194394104e-19, 2.0932060131466354e-19
7.467467467467467e-06, 1.23438799669869e-19, 1.2346034008301035e-19, 5.676230559966783e-20, 1.3619926229250392e-19, 1.6782046992472201e-19, 2.093231495256175e-19
7.477477477477478e-06, 1.234385451483969e-19, 1.2345994901061675e-19, 5.676176888721925e-20, 1.3619807099338515e-19, 1.6782030641723734e-19, 2.0932568663853514e-19
7.487487487487488e-06, 1.2343829208951135e-19, 1.2345956041758476e-19, 5.676123556891646e-20, 1.3619688487400517e-19, 1.6782014144103245e-19, 2.0932821270434043e-19
7.4974974974974975e-06, 1.234380404836451e-19, 1.2345917428545013e-19, 5.676070562243754e-20, 1.3619570391467478e-19, 1.6781997501548028e-19, 2.0933072777370268e-19
7.507507507507507e-06, 1.2343779032130414e-19, 1.234587905959102e-19, 5.676017902560774e-20, 1.3619452809574775e-19, 1.6781980715978264e-19, 2.0933323189703805e-19
7.517517517517518e-06, 1.2343754159306586e-19, 1.2345840933082228e-19, 5.675965575639855e-20, 1.3619335739762109e-19, 1.678196378929717e-19, 2.0933572512451102e-19
7.527527527527528e-06, 1.234372942895792e-19, 1.2345803047220208e-19, 5.675913579292676e-20, 1.3619219180073538e-19, 1.6781946723391128e-19, 2.0933820750603576e-19
7.537537537537538e-06, 1.2343704840156372e-19, 1.2345765400222212e-19, 5.67586191134536e-20, 1.3619103128557512e-19, 1.678192952012984e-19, 2.0934067909127762e-19
7.5475475475475475e-06, 1.2343680391980868e-19, 1.2345727990321018e-19, 5.675810569638379e-20, 1.3618987583266898e-19, 1.6781912181366443e-19, 2.093431399296545e-19
7.557557557557558e-06, 1.2343656083517302e-19, 1.2345690815764767e-19, 5.675759552026469e-20, 1.361887254225901e-19, 1.6781894708937668e-19, 2.0934559007033823e-19
7.567567567567568e-06, 1.2343631913858494e-19, 1.234565387481682e-19, 5.675708856378539e-20, 1.3618758003595634e-19, 1.6781877104663957e-19, 2.0934802956225609e-19
7.577577577577578e-06, 1.2343607882104e-19, 1.23456171657556e-19, 5.67565848057758e-20, 1.3618643965343066e-19, 1.6781859370349607e-19, 2.09350458454092e-19
7.5875875875875876e-06, 1.234358398736019e-19, 1.2345580686874448e-19, 5.675608422520578e-20, 1.3618530425572125e-19, 1.67818415077829e-19, 2.0935287679428814e-19
7.597597597597597e-06, 1.2343560228740127e-19, 1.234554443648147e-19, 5.67555868011843e-20, 1.3618417382358188e-19, 1.6781823518736232e-19, 2.0935528463104608e-19
7.607607607607608e-06, 1.234353660536351e-19, 1.2345508412899387e-19, 5.67550925129585e-20, 1.361830483378122e-19, 1.6781805404966245e-19, 2.0935768201232832e-19
7.617617617617618e-06, 1.2343513116356655e-19, 1.2345472614465406e-19, 5.675460133991286e-20, 1.3618192777925786e-19, 1.678178716821396e-19, 2.0936006898585953e-19
7.627627627627628e-06, 1.234348976085239e-19, 1.2345437039531058e-19, 5.675411326156833e-20, 1.3618081212881087e-19, 1.67817688102049e-19, 2.0936244559912794e-19
7.637637637637638e-06, 1.234346653798998e-19, 1.2345401686462064e-19, 5.675362825758148e-20, 1.3617970136740982e-19, 1.6781750332649216e-19, 2.0936481189938665e-19
7.647647647647647e-06, 1.234344344691517e-19, 1.23453665536382e-19, 5.67531463077436e-20, 1.3617859547604003e-19, 1.6781731737241821e-19, 2.0936716793365497e-19
7.657657657657658e-06, 1.2343420486780048e-19, 1.2345331639453152e-19, 5.675266739197991e-20, 1.361774944357339e-19, 1.678171302566251e-19, 2.093695137487197e-19
7.667667667667669e-06, 1.2343397656742965e-19, 1.2345296942314374e-19, 5.675219149034866e-20, 1.3617639822757106e-19, 1.678169419957608e-19, 2.0937184939113653e-19
7.677677677677678e-06, 1.2343374955968623e-19, 1.2345262460642967e-19, 5.675171858304031e-20, 1.3617530683267858e-19, 1.678167526063246e-19, 2.0937417490723118e-19
7.687687687687688e-06, 1.2343352383627814e-19, 1.2345228192873532e-19, 5.675124865037671e-20, 1.3617422023223123e-19, 1.6781656210466832e-19, 2.0937649034310086e-19
7.697697697697697e-06, 1.2343329938897536e-19, 1.2345194137454043e-19, 5.675078167281024e-20, 1.3617313840745163e-19, 1.6781637050699744e-19, 2.093787957446154e-19
7.707707707707708e-06, 1.2343307620960885e-19, 1.2345160292845715e-19, 5.6750317630923e-20, 1.3617206133961049e-19, 1.6781617782937241e-19, 2.093810911574186e-19
7.717717717717719e-06, 1.2343285429006974e-19, 1.2345126657522874e-19, 5.674985650542594e-20, 1.3617098901002679e-19, 1.6781598408770976e-19, 2.093833766269295e-19
7.727727727727728e-06, 1.2343263362230922e-19, 1.2345093229972824e-19, 5.674939827715811e-20, 1.3616992140006796e-19, 1.6781578929778332e-19, 2.093856521983436e-19
7.737737737737738e-06, 1.234324141983378e-19, 1.234506000869573e-19, 5.67489429270858e-20, 1.3616885849115007e-19, 1.6781559347522536e-19, 2.0938791791663408e-19
7.747747747747747e-06, 1.2343219601022505e-19, 1.2345026992204485e-19, 5.674849043630173e-20, 1.3616780026473803e-19, 1.6781539663552779e-19, 2.0939017382655314e-19
7.757757757757758e-06, 1.2343197905009843e-19, 1.2344994179024583e-19, 5.674804078602428e-20, 1.3616674670234571e-19, 1.678151987940432e-19, 2.0939241997263312e-19
7.767767767767769e-06, 1.2343176331014365e-19, 1.2344961567694007e-19, 5.674759395759662e-20, 1.3616569778553618e-19, 1.678149999659862e-19, 2.0939465639918776e-19
7.777777777777777e-06, 1.2343154878260403e-19, 1.2344929156763097e-19, 5.674714993248598e-20, 1.361646534959218e-19, 1.6781480016643436e-19, 2.0939688315031342e-19
7.787787787787788e-06, 1.2343133545977922e-19, 1.234489694479443e-19, 5.674670869228283e-20, 1.3616361381516446e-19, 1.678145994103294e-19, 2.0939910026989032e-19
7.797797797797799e-06, 1.2343112333402565e-19, 1.2344864930362715e-19, 5.674627021870007e-20, 1.3616257872497563e-19, 1.6781439771247833e-19, 2.0940130780158364e-19
7.807807807807808e-06, 1.234309123977558e-19, 1.2344833112054652e-19, 5.674583449357227e-20, 1.3616154820711662e-19, 1.678141950875545e-19, 2.094035057888448e-19
7.817817817817818e-06, 1.234307026434373e-19, 1.2344801488468838e-19, 5.67454014988549e-20, 1.3616052224339863e-19, 1.6781399155009873e-19, 2.0940569427491263e-19
7.827827827827827e-06, 1.2343049406359283e-19, 1.2344770058215639e-19, 5.674497121662353e-20, 1.3615950081568295e-19, 1.678137871145204e-19, 2.0940787330281447e-19
7.837837837837838e-06, 1.2343028665079967e-19, 1.2344738819917077e-19, 5.674454362907306e-20, 1.3615848390588106e-19, 1.6781358179509852e-19, 2.094100429153674e-19
7.847847847847849e-06, 1.2343008039768935e-19, 1.2344707772206723e-19, 5.674411871851696e-20, 1.361574714959548e-19, 1.6781337560598271e-19, 2.0941220315517945e-19
7.857857857857858e-06, 1.234298752969467e-19, 1.234467691372958e-19, 5.674369646738654e-20, 1.3615646356791647e-19, 1.6781316856119441e-19, 2.094143540646506e-19
7.867867867867868e-06, 1.234296713413099e-19, 1.2344646243141975e-19, 5.674327685823011e-20, 1.361554601038289e-19, 1.6781296067462783e-19, 2.0941649568597406e-19
7.877877877877877e-06, 1.2342946852356985e-19, 1.2344615759111448e-19, 5.674285987371229e-20, 1.3615446108580568e-19, 1.6781275196005097e-19, 2.0941862806113733e-19
7.887887887887888e-06, 1.2342926683656944e-19, 1.2344585460316647e-19, 5.674244549661326e-20, 1.3615346649601118e-19, 1.6781254243110674e-19, 2.094207512319234e-19
7.897897897897899e-06, 1.2342906627320394e-19, 1.2344555345447222e-19, 5.674203370982797e-20, 1.361524763166607e-19, 1.6781233210131392e-19, 2.094228652399118e-19
7.907907907907908e-06, 1.234288668264195e-19, 1.2344525413203714e-19, 5.674162449636545e-20, 1.361514905300206e-19, 1.6781212098406818e-19, 2.0942497012647974e-19
7.917917917917918e-06, 1.2342866848921342e-19, 1.2344495662297454e-19, 5.674121783934804e-20, 1.3615050911840826e-19, 1.6781190909264308e-19, 2.094270659328032e-19
7.927927927927927e-06, 1.2342847125463368e-19, 1.2344466091450457e-19, 5.674081372201065e-20, 1.3614953206419243e-19, 1.678116964401911e-19, 2.0942915269985807e-19
7.937937937937938e-06, 1.2342827511577828e-19, 1.2344436699395328e-19, 5.674041212770008e-20, 1.3614855934979305e-19, 1.6781148303974462e-19, 2.0943123046842122e-19
7.947947947947949e-06, 1.2342808006579484e-19, 1.2344407484875152e-19, 5.674001303987422e-20, 1.3614759095768153e-19, 1.6781126890421688e-19, 2.0943329927907158e-19
7.957957957957958e-06, 1.2342788609788046e-19, 1.2344378446643393e-19, 5.67396164421014e-20, 1.3614662687038074e-19, 1.6781105404640293e-19, 2.0943535917219122e-19
7.967967967967968e-06, 1.2342769320528073e-19, 1.23443495834638e-19, 5.673922231805962e-20, 1.3614566707046513e-19, 1.6781083847898068e-19, 2.0943741018796642e-19
7.977977977977979e-06, 1.2342750138129016e-19, 1.2344320894110313e-19, 5.673883065153589e-20, 1.361447115405608e-19, 1.678106222145118e-19, 2.0943945236638875e-19
7.987987987987988e-06, 1.2342731061925113e-19, 1.2344292377366953e-19, 5.673844142642546e-20, 1.3614376026334554e-19, 1.6781040526544264e-19, 2.0944148574725615e-19
7.997997997997999e-06, 1.2342712091255381e-19, 1.2344264032027738e-19, 5.673805462673118e-20, 1.3614281322154897e-19, 1.6781018764410522e-19, 2.094435103701739e-19
8.008008008008007e-06, 1.2342693225463552e-19, 1.234423585689658e-19, 5.673767023656275e-20, 1.3614187039795254e-19, 1.6780996936271817e-19, 2.094455262745557e-19
8.018018018018018e-06, 1.2342674463898036e-19, 1.23442078507872e-19, 5.673728824013604e-20, 1.3614093177538963e-19, 1.6780975043338763e-19, 2.094475334996248e-19
8.028028028028029e-06, 1.234265580591193e-19, 1.2344180012523025e-19, 5.673690862177239e-20, 1.361399973367456e-19, 1.6780953086810815e-19, 2.0944953208441486e-19
8.038038038038038e-06, 1.2342637250862892e-19, 1.2344152340937104e-19, 5.673653136589797e-20, 1.3613906706495783e-19, 1.6780931067876364e-19, 2.0945152206777112e-19
8.048048048048048e-06, 1.2342618798113197e-19, 1.234412483487201e-19, 5.673615645704303e-20, 1.361381409430158e-19, 1.6780908987712826e-19, 2.0945350348835137e-19
8.058058058058057e-06, 1.2342600447029643e-19, 1.234409749317976e-19, 5.673578387984124e-20, 1.3613721895396108e-19, 1.6780886847486731e-19, 2.0945547638462694e-19
8.068068068068068e-06, 1.2342582196983497e-19, 1.2344070314721716e-19, 5.673541361902903e-20, 1.3613630108088748e-19, 1.6780864648353813e-19, 2.0945744079488374e-19
8.078078078078079e-06, 1.2342564047350544e-19, 1.23440432983685e-19, 5.673504565944493e-20, 1.36135387306941e-19, 1.6780842391459098e-19, 2.094593967572232e-19
8.088088088088088e-06, 1.2342545997510937e-19, 1.2344016442999907e-19, 5.673467998602887e-20, 1.3613447761531988e-19, 1.6780820077936986e-19, 2.0946134430956336e-19
8.098098098098098e-06, 1.234252804684928e-19, 1.2343989747504825e-19, 5.67343165838215e-20, 1.3613357198927473e-19, 1.6780797708911348e-19, 2.0946328348963977e-19
8.108108108108109e-06, 1.2342510194754467e-19, 1.234396321078114e-19, 5.673395543796359e-20, 1.361326704121084e-19, 1.6780775285495604e-19, 2.0946521433500648e-19
